PST_PT_C,SPOT_NUM,PST_SEV_CD,PST_SEV_DS,PST_SPC_CD,PST_CMN_NM,PST_LTN_NM,PST_CM_CD,PST_CM_DSC,CPTR_YR,NUM_TREES,AREA_HA,ORG_UNITNO,TR_SPCS_CD,TR_CM_NM,COMMENTS,GEOMETRY,OBJECTID,X,Y
1605,264512021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,57,FD,Douglas-fir,,,1624589,-117.53242484277003,50.10236754759813
1606,264542021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,29,FD,Douglas-fir,,,1624592,-118.8552447993815,50.196705293241585
1607,264562021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,29,FD,Douglas-fir,,,1624594,-118.65668150904888,50.184716834920536
1608,264592021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,23,FD,Douglas-fir,,,1624597,-122.83930064147724,50.38491996304395
1609,264612021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,29,FD,Douglas-fir,,,1624599,-118.85868743876883,50.19967773130655
1610,264642021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,15,0.25,1831,PL,lodgepole pine,,,1624602,-115.13543039817198,49.89517653551104
1611,264662021,S,Severe,DSB,White pine Blister Rust,Cronartium ribicola,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,43,PW,western white pine,,,1624604,-125.93181724222434,50.433177456750016
1612,264692021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1828,FD,Douglas-fir,,,1624607,-120.09905118837067,50.27710489545399
1613,264712021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1828,FD,Douglas-fir,,,1624609,-120.99272641786418,50.32245273847553
1614,264742021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1828,FD,Douglas-fir,,,1624612,-121.08947872511415,50.328505163451155
1615,264412021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1828,FD,Douglas-fir,,,1624579,-121.02915558066071,50.31007056034297
1616,264762021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,29,FD,Douglas-fir,,,1624614,-118.71716066283209,50.19849514034734
1617,264792021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,29,FD,Douglas-fir,,,1624617,-119.90489749671669,50.27156604455273
2208,351322021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,18,SX,spruce hybrid,<80 YEARS,,1633270,-122.17292657634292,54.58268274980659
2209,351342021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,30,FD,Douglas-fir,,,1633272,-124.36746484180992,54.6324377764517
2210,351362021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,SX,spruce hybrid,,,1633274,-123.5222500047194,54.61894927476351
2211,351372021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,15,0.25,18,BL,subalpine fir,,,1633275,-123.2997691210852,54.61469568505361
2212,351392021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,18,SX,spruce hybrid,<80 YEARS,,1633277,-122.17744759243786,54.58596929869331
2213,351412021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,8,0.25,16,SX,spruce hybrid,,,1633279,-125.63432112748099,54.64581746722228
2214,351422021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,8,0.25,30,FD,Douglas-fir,,,1633280,-125.00030115433766,54.64303599068322
2215,366362021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,42,SX,spruce hybrid,,,1634774,-120.70301995326847,55.33905072885723
2216,366382021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,42,SX,spruce hybrid,,,1634776,-120.63339667245285,55.338104094483256
2217,366402021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,30,BL,subalpine fir,,,1634778,-125.54893503973926,55.45481287911962
2218,366412021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,42,BL,subalpine fir,,,1634779,-122.77687091091907,55.41579774794305
2219,366432021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,42,BL,subalpine fir,,,1634781,-121.09759050983834,55.36220450228481
2220,366452021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,42,SX,spruce hybrid,,,1634783,-121.89204391393237,55.39282144429526
2221,366462021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,38,SX,spruce hybrid,,,1634784,-123.23612821622213,55.429873407933556
2222,366482021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,38,BL,subalpine fir,,,1634786,-124.79093693151577,55.45620501838173
2223,366502021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,42,SX,spruce hybrid,,,1634788,-120.27673119087488,55.33347729687456
2224,366512021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,42,BL,subalpine fir,,,1634789,-121.64031408524752,55.38932057201416
2225,366532021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,42,SX,spruce hybrid,,,1634791,-120.29056914949273,55.33525375993947
2226,366552021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,30,BL,subalpine fir,,,1634793,-125.20835322727643,55.46370428658675
2227,326362021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,FD,Douglas-fir,,,1630774,-123.1948658129902,53.305255114199994
2228,326382021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,50,BL,subalpine fir,,,1630776,-121.21416887751245,53.24299512137424
2229,326402021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,50,FD,Douglas-fir,,,1630778,-122.90131950600077,53.29933101384117
2230,326412021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,FD,Douglas-fir,,,1630779,-123.05699150505141,53.30384427193331
2231,326432021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,FD,Douglas-fir,,,1630781,-122.9447219546056,53.30143882773774
2232,326452021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,FD,Douglas-fir,,,1630783,-123.20885979209575,53.30856087647106
2233,326472021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,18,FD,Douglas-fir,,,1630785,-122.99304892894158,53.30390117756115
2234,326482021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,FD,Douglas-fir,,,1630786,-123.04929594298054,53.30609760357534
2235,326502021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,BL,subalpine fir,,,1630788,-120.28868415523051,53.20617049310816
2236,326522021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,32,SX,spruce hybrid,,,1630790,-128.1591871886582,53.32517262149552
2237,340422021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,SX,spruce hybrid,,,1632180,-123.09212064078237,54.04399409747732
2238,340442021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,SX,spruce hybrid,,,1632182,-122.77235909626846,54.036079647503506
2239,340452021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,BL,subalpine fir,,,1632183,-121.2402507428968,53.98572165732041
2240,340472021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,18,BL,subalpine fir,,,1632185,-121.91797276510731,54.01094554119139
2241,340492021,S,Severe,NF,Flooding,,OS,Overview Survey Sketchmapping Fixed Wing,2021,30,0.25,18,PL,lodgepole pine,,,1632187,-123.50924266698365,54.05541083281928
2242,340512021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,BL,subalpine fir,,,1632189,-120.29295459407632,53.946499646255134
2243,340522021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,BL,subalpine fir,,,1632190,-123.020688273916,54.0452569500548
2244,340542021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,18,SX,spruce hybrid,,,1632192,-122.64105546370764,54.035658066824105
2245,340562021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,18,BL,subalpine fir,,,1632194,-121.92527602001208,54.01434626982622
2246,340572021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,18,SX,spruce hybrid,,,1632195,-122.78536735364754,54.04042268069191
2247,340592021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,18,SX,spruce hybrid,,,1632197,-122.89752382871916,54.044360934761336
2842,319522021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,50,FD,Douglas-fir,,,1630090,-122.75424908971686,52.938452399707415
2843,319542021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,32,SX,spruce hybrid,,,1630092,-127.7756519909389,52.97087859490803
2844,319552021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,50,SX,spruce hybrid,,,1630093,-122.91123631949205,52.94444094264526
2845,319572021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,50,FD,Douglas-fir,,,1630095,-121.15951886560283,52.885437400634096
2846,319592021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,PL,lodgepole pine,,,1630097,-118.89870689397688,52.7717752185202
2847,319602021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,PL,lodgepole pine,,,1630098,-119.28734738901284,52.79581900092511
2848,319622021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,4,0.25,50,FD,Douglas-fir,,,1630100,-121.22159697489023,52.890892428068824
2849,319642021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,18,BL,subalpine fir,,,1630102,-119.29537163771447,52.797530080092244
2850,335592021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,18,BL,subalpine fir,,,1631697,-119.94751768900201,53.656901160314796
2851,335612021,S,Severe,NF,Flooding,,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,18,SX,spruce hybrid,,,1631699,-122.5559703346342,53.76112755635965
2852,335622021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,30,BL,subalpine fir,,,1631700,-123.91258531833792,53.792415412977725
2853,335642021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,16,BL,subalpine fir,,,1631702,-126.14001381749355,53.811285565375044
2854,335662021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,18,BL,subalpine fir,,,1631704,-122.06243603925395,53.74769025006531
2855,335672021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,SX,spruce hybrid,,,1631705,-123.11250376734144,53.77841470731782
2856,335692021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,BL,subalpine fir,,,1631707,-120.08828118456633,53.67126365218266
2857,335712021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,18,SX,spruce hybrid,,,1631709,-121.76476647828558,53.74325838508706
2858,335722021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,18,BL,subalpine fir,,,1631710,-119.83461864459242,53.66128288309559
2859,349692021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,18,SX,spruce hybrid,,,1633107,-123.04293507524933,54.516708604372845
2860,349702021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,42,BL,subalpine fir,,,1633108,-120.67745759738936,54.43748304145754
2861,349722021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,30,0.25,18,SX,spruce hybrid,,,1633110,-123.15704174417833,54.522082470701264
2862,349742021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,16,BL,subalpine fir,,,1633112,-125.56670675582205,54.555629502255094
2863,349752021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,18,BL,subalpine fir,,,1633113,-121.35334387922624,54.468176593913945
2864,349772021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,30,FD,Douglas-fir,,,1633115,-124.40668436541831,54.54636716587177
2865,349792021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,18,BL,subalpine fir,,,1633117,-121.78061041867159,54.48730277436821
2866,349802021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,4,0.25,30,FD,Douglas-fir,,,1633118,-124.69224844497671,54.55337932047878
2867,349822021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,15,0.25,18,SX,spruce hybrid,,,1633120,-122.54863870307945,54.51484429100984
2868,349842021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,42,BL,subalpine fir,,,1633122,-120.54801826039471,54.44467519616859
2869,349852021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,30,SX,spruce hybrid,,,1633123,-123.75503797810393,54.54579089898612
2870,349872021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,42,BL,subalpine fir,,,1633125,-120.49305995244605,54.44248984539001
2871,349892021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,18,SX,spruce hybrid,,,1633127,-122.49868899768951,54.517399097786125
2872,349902021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,16,BL,subalpine fir,,,1633128,-125.62922409473812,54.56778114325706
2873,349922021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,16,BL,subalpine fir,,,1633130,-125.60027052190024,54.56892093283219
2874,349942021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,18,SX,spruce hybrid,,,1633132,-122.48932577974854,54.52015653315022
2875,349952021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,18,SX,spruce hybrid,,,1633133,-123.29049922571555,54.54058273351553
2876,349972021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,15,0.25,18,SX,spruce hybrid,,,1633135,-122.50113726935062,54.52114777307864
2877,349992021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,16,BL,subalpine fir,,,1633137,-125.95185197934853,54.572086045679036
2878,350012021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,30,SX,spruce hybrid,,,1633139,-123.42231840543455,54.545717428597676
2879,350022021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,2,0.25,30,FD,Douglas-fir,,,1633140,-124.22254325536662,54.56014660535066
2880,350042021,S,Severe,IBS,Spruce Beetle,Dendroctonus rufipennis,OS,Overview Survey Sketchmapping Fixed Wing,2021,20,0.25,18,SX,spruce hybrid,,,1633142,-123.147767035999,54.540429781536844
2881,350062021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,30,FD,Douglas-fir,,,1633144,-124.23861881909106,54.56259241953765
1003,258932021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1828,FD,Douglas-fir,,,1624031,-120.70878026475333,49.99154995088698
1004,258962021,S,Severe,NDM,Drought - Mortality,,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,23,CW,western redcedar,,,1624034,-123.03458143666477,50.08058618680091
1005,258982021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,29,FD,Douglas-fir,,,1624036,-119.82784034893422,49.94742771911357
1006,259002021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,43,FD,Douglas-fir,,,1624038,-125.5847982705083,50.12053632144954
1007,259022021,S,Severe,IBB,Western Balsam Bark Beetle,Dryocoetes confusus,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,23,BL,subalpine fir,,,1624040,-122.70785037986242,50.07597089821001
1008,259042021,S,Severe,DSB,White pine Blister Rust,Cronartium ribicola,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,43,PW,western white pine,,,1624042,-125.3028058434498,50.125547000460976
1009,259072021,S,Severe,IBM,Mountain Pine Beetle,Dendroctonus ponderosae,OS,Overview Survey Sketchmapping Fixed Wing,2021,3,0.25,1831,PA,whitebark pine,,,1624045,-116.15053260159492,49.684913248691245
1010,259092021,S,Severe,DSB,White pine Blister Rust,Cronartium ribicola,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,43,PW,western white pine,,,1624047,-125.30180722687383,50.12832594516479
1011,259122021,S,Severe,DSB,White pine Blister Rust,Cronartium ribicola,OS,Overview Survey Sketchmapping Fixed Wing,2021,1,0.25,43,PW,western white pine,,,1624050,-125.30535291833681,50.1298638721866
1012,259142021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,10,0.25,1828,FD,Douglas-fir,,,1624052,-120.82341373265253,50.01350217087533
1013,259172021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1828,FD,Douglas-fir,,,1624055,-120.80840922829307,50.013562921361185
1014,259192021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1828,FD,Douglas-fir,,,1624057,-121.55785909943462,50.04703028083298
1015,259222021,S,Severe,IBD,Douglas-fir Beetle,Dendroctonus pseudotsugae,OS,Overview Survey Sketchmapping Fixed Wing,2021,5,0.25,1828,FD,Douglas-fir,,,1624060,-120.85479223474415,50.01817436132027
